SiteID,SiteName,SensorGroup,Backend,Access,Usr,Pwd,Latitude,Longitude,Owner,Contact,ProviderURL,NetworkInfoWebsite,Description,ServerName
BoMLatest_95831_IDV60801,Walpeup,BoM,BoM_Latest,Public,NA,NA,-35.1201,142.004,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95832_IDV60801,Edenhope,BoM,BoM_Latest,Public,NA,NA,-37.0222,141.2657,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95839_IDV60801,Horsham,BoM,BoM_Latest,Public,NA,NA,-36.6697,142.1731,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95827_IDV60801,Kanagulk,BoM,BoM_Latest,Public,NA,NA,-37.1169,141.8031,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95835_IDV60801,Longerenong,BoM,BoM_Latest,Public,NA,NA,-36.6722,142.2991,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94827_IDV60801,Nhill Aerodrome,BoM,BoM_Latest,Public,NA,NA,-36.3092,141.6486,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94836_IDV60801,Stawell,BoM,BoM_Latest,Public,NA,NA,-37.072,142.7402,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94841_IDV60801,Warracknabeal,BoM,BoM_Latest,Public,NA,NA,-36.2614,142.405,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94834_IDV60801,Ararat,BoM,BoM_Latest,Public,NA,NA,-37.2769,142.9786,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94835_IDV60801,Ben Nevis,BoM,BoM_Latest,Public,NA,NA,-37.2281,143.2006,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94826_IDV60801,Cape Nelson,BoM,BoM_Latest,Public,NA,NA,-38.4306,141.5437,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94842_IDV60801,Cape Otway,BoM,BoM_Latest,Public,NA,NA,-38.8556,143.5128,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95825_IDV60801,Casterton,BoM,BoM_Latest,Public,NA,NA,-37.583,141.3339,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95822_IDV60801,Dartmoor,BoM,BoM_Latest,Public,NA,NA,-37.9222,141.2614,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94829_IDV60801,Hamilton,BoM,BoM_Latest,Public,NA,NA,-37.6486,142.0636,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94840_IDV60801,Mortlake,BoM,BoM_Latest,Public,NA,NA,-38.0737,142.7744,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95845_IDV60801,Mount Gellibrand,BoM,BoM_Latest,Public,NA,NA,-38.2333,143.7925,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94833_IDV60801,Mount William,BoM,BoM_Latest,Public,NA,NA,-37.295,142.6039,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94830_IDV60801,Port Fairy,BoM,BoM_Latest,Public,NA,NA,-38.3906,142.2347,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94828_IDV60801,Portland Airport,BoM,BoM_Latest,Public,NA,NA,-38.3148,141.4705,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95826_IDV60801,Portland Harbour,BoM,BoM_Latest,Public,NA,NA,-38.3439,141.6136,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94837_IDV60801,Warrnambool,BoM,BoM_Latest,Public,NA,NA,-38.2867,142.4522,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95840_IDV60801,Westmere,BoM,BoM_Latest,Public,NA,NA,-37.7067,142.9378,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94846_IDV60801,Aireys Inlet,BoM,BoM_Latest,Public,NA,NA,-38.4583,144.0883,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94854_IDV60801,Avalon,BoM,BoM_Latest,Public,NA,NA,-38.0287,144.4783,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94852_IDV60801,Ballarat,BoM,BoM_Latest,Public,NA,NA,-37.5127,143.7911,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94898_IDV60801,Cerberus,BoM,BoM_Latest,Public,NA,NA,-38.3646,145.1785,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94864_IDV60801,Coldstream,BoM,BoM_Latest,Public,NA,NA,-37.7239,145.4092,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94879_IDV60801,Cranbourne,BoM,BoM_Latest,Public,NA,NA,-38.1348,145.2637,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95866_IDV60801,Essendon Airport,BoM,BoM_Latest,Public,NA,NA,-37.7276,144.9066,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95872_IDV60801,Fawkner Beacon,BoM,BoM_Latest,Public,NA,NA,-37.9089,144.9281,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94872_IDV60801,Ferny Creek,BoM,BoM_Latest,Public,NA,NA,-37.8748,145.3496,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94871_IDV60801,Frankston,BoM,BoM_Latest,Public,NA,NA,-38.1481,145.1156,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94857_IDV60801,Geelong Racecourse,BoM,BoM_Latest,Public,NA,NA,-38.1737,144.3765,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94865_IDV60801,Laverton,BoM,BoM_Latest,Public,NA,NA,-37.8565,144.7566,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94866_IDV60801,Melbourne Airport,BoM,BoM_Latest,Public,NA,NA,-37.6655,144.8321,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95936_IDV60801,Melbourne (Olympic Park),BoM,BoM_Latest,Public,NA,NA,-37.8255,144.9816,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94870_IDV60801,Moorabbin Airport,BoM,BoM_Latest,Public,NA,NA,-37.98,145.0962,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94886_IDV60801,Pound Creek,BoM,BoM_Latest,Public,NA,NA,-38.6297,145.8107,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94892_IDV60801,Rhyll,BoM,BoM_Latest,Public,NA,NA,-38.4612,145.3101,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95867_IDV60801,Scoresby,BoM,BoM_Latest,Public,NA,NA,-37.871,145.2561,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94863_IDV60801,Sheoaks,BoM,BoM_Latest,Public,NA,NA,-37.9075,144.1303,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94853_IDV60801,South Channel Island,BoM,BoM_Latest,Public,NA,NA,-38.3065,144.8016,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95864_IDV60801,St Kilda Harbour RMYS,BoM,BoM_Latest,Public,NA,NA,-37.8642,144.9639,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95874_IDV60801,Viewbank,BoM,BoM_Latest,Public,NA,NA,-37.7408,145.0972,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95881_IDV60801,Wonthaggi,BoM,BoM_Latest,Public,NA,NA,-38.6078,145.5965,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94855_IDV60801,Bendigo,BoM,BoM_Latest,Public,NA,NA,-36.7395,144.3266,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94861_IDV60801,Echuca,BoM,BoM_Latest,Public,NA,NA,-36.1647,144.7642,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95833_IDV60801,Kyabram,BoM,BoM_Latest,Public,NA,NA,-36.335,145.0638,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94874_IDV60801,Mangalore,BoM,BoM_Latest,Public,NA,NA,-36.8886,145.1859,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94859_IDV60801,Redesdale,BoM,BoM_Latest,Public,NA,NA,-37.0194,144.5203,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94875_IDV60801,Shepparton,BoM,BoM_Latest,Public,NA,NA,-36.4289,145.3947,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95843_IDV60801,Strathbogie,BoM,BoM_Latest,Public,NA,NA,-36.8472,145.7308,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95836_IDV60801,Tatura,BoM,BoM_Latest,Public,NA,NA,-36.4378,145.2672,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94862_IDV60801,Yarrawonga,BoM,BoM_Latest,Public,NA,NA,-36.0294,146.0306,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95896_IDV60801,Albury,BoM,BoM_Latest,Public,NA,NA,-36.069,146.9509,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94884_IDV60801,Benalla,BoM,BoM_Latest,Public,NA,NA,-36.5523,145.9977,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95838_IDV60801,Edi Upper,BoM,BoM_Latest,Public,NA,NA,-36.7396,146.4671,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94903_IDV60801,Falls Creek,BoM,BoM_Latest,Public,NA,NA,-36.8708,147.2755,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94878_IDV60801,Hunters Hill,BoM,BoM_Latest,Public,NA,NA,-36.2136,147.5394,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94888_IDV60801,Lake Dartmouth,BoM,BoM_Latest,Public,NA,NA,-36.5353,147.4984,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94894_IDV60801,Mount Buller,BoM,BoM_Latest,Public,NA,NA,-37.145,146.4394,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94905_IDV60801,Mount Hotham Airport,BoM,BoM_Latest,Public,NA,NA,-37.0491,147.3347,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94906_IDV60801,Mount Hotham,BoM,BoM_Latest,Public,NA,NA,-36.9767,147.1342,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95837_IDV60801,Rutherglen,BoM,BoM_Latest,Public,NA,NA,-36.1047,146.5094,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94889_IDV60801,Wangaratta,BoM,BoM_Latest,Public,NA,NA,-36.4206,146.3056,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95853_IDV60801,Castlemaine,BoM,BoM_Latest,Public,NA,NA,-37.0809,144.2392,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94881_IDV60801,Eildon Fire Tower,BoM,BoM_Latest,Public,NA,NA,-37.2091,145.8423,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94860_IDV60801,Kilmore Gap,BoM,BoM_Latest,Public,NA,NA,-37.3807,144.9654,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94882_IDV60801,Lake Eildon,BoM,BoM_Latest,Public,NA,NA,-37.2313,145.9124,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94849_IDV60801,Maryborough,BoM,BoM_Latest,Public,NA,NA,-37.056,143.732,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94949_IDV60801,Hogan Island,BoM,BoM_Latest,Public,NA,NA,-39.2225,146.9841,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94891_IDV60801,Latrobe Valley,BoM,BoM_Latest,Public,NA,NA,-38.2094,146.4747,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95901_IDV60801,Mount Baw Baw,BoM,BoM_Latest,Public,NA,NA,-37.8383,146.2747,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95913_IDV60801,Mount Moornapa,BoM,BoM_Latest,Public,NA,NA,-37.7481,147.1428,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_99806_IDV60801,Warragul (Nilma North),BoM,BoM_Latest,Public,NA,NA,-38.1322,145.9867,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94893_IDV60801,Wilsons Promontory,BoM,BoM_Latest,Public,NA,NA,-39.1297,146.4244,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94911_IDV60801,Yanakie,BoM,BoM_Latest,Public,NA,NA,-38.8051,146.1939,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95890_IDV60801,Yarram Airport,BoM,BoM_Latest,Public,NA,NA,-38.5647,146.7479,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94912_IDV60801,Bairnsdale,BoM,BoM_Latest,Public,NA,NA,-37.8817,147.5669,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94914_IDV60801,Combienbar,BoM,BoM_Latest,Public,NA,NA,-37.3417,149.0228,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94933_IDV60801,Gabo Island,BoM,BoM_Latest,Public,NA,NA,-37.5679,149.9158,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94913_IDV60801,Gelantipy,BoM,BoM_Latest,Public,NA,NA,-37.22,148.2625,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95904_IDV60801,Lakes Entrance,BoM,BoM_Latest,Public,NA,NA,-37.8717,148.006,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94935_IDV60801,Mallacoota,BoM,BoM_Latest,Public,NA,NA,-37.5976,149.7289,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94930_IDV60801,Mount Nowa Nowa,BoM,BoM_Latest,Public,NA,NA,-37.6924,148.0908,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94908_IDV60801,Omeo,BoM,BoM_Latest,Public,NA,NA,-37.1017,147.6008,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95918_IDV60801,Orbost,BoM,BoM_Latest,Public,NA,NA,-37.6922,148.4667,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94932_IDV60801,Point Hicks,BoM,BoM_Latest,Public,NA,NA,-37.8017,149.2747,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94675_IDS60801,Adelaide (Kent Town),BoM,BoM_Latest,Public,NA,NA,-34.9211,138.6216,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94672_IDS60801,Adelaide Airport,BoM,BoM_Latest,Public,NA,NA,-34.9524,138.5204,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95676_IDS60801,Edinburgh,BoM,BoM_Latest,Public,NA,NA,-34.7111,138.6222,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94677_IDS60801,Hindmarsh Island,BoM,BoM_Latest,Public,NA,NA,-35.5194,138.8177,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94683_IDS60801,Kuitpo,BoM,BoM_Latest,Public,NA,NA,-35.1712,138.6783,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94806_IDS60801,Mount Barker,BoM,BoM_Latest,Public,NA,NA,-35.073,138.8465,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94678_IDS60801,Mount Crawford,BoM,BoM_Latest,Public,NA,NA,-34.7253,138.9278,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95678_IDS60801,Mount Lofty,BoM,BoM_Latest,Public,NA,NA,-34.9784,138.7088,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94808_IDS60801,Noarlunga,BoM,BoM_Latest,Public,NA,NA,-35.1586,138.5057,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94681_IDS60801,Nuriootpa,BoM,BoM_Latest,Public,NA,NA,-34.4761,139.0056,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
